sale_id,sale_datetime,customer_id,store_id,payment_type,items_count,gross_amount,discount_header,tax,total_amount
4028,2015-02-16 08:31:32,362,STORE-WE,Efectivo,2,124.55,1.34,16.02,139.23
4029,2016-08-12 11:41:22,704,STORE-SO,Efectivo,1,1022.35,0.33,73.05,635.01
4030,2014-11-09 14:30:19,683,STORE-EA,Efectivo,1,56.52,0.51,7.28,63.29
4031,2016-07-18 20:54:56,72,STORE-EA,Efectivo,3,392.3,5.98,40.02,347.88
4032,2016-02-05 11:01:59,617,STORE-WE,Efectivo,4,1098.39,14.12,117.63,1022.48
4033,2014-06-20 08:01:49,477,STORE-CE,Efectivo,2,475.42,9.17,60.61,526.86
4034,2017-06-09 20:51:12,166,STORE-SO,Efectivo,1,49.12,0.19,6.36,55.29
4035,2016-12-27 16:38:55,671,STORE-WE,Efectivo,1,20.16,0.2,2.59,22.55
4036,2014-01-26 14:43:43,663,STORE-CE,Tarjeta,2,152.64,1.86,19.6,170.38
4037,2017-03-23 19:01:35,182,STORE-WE,Tarjeta,3,14052.48,119.49,1811.29,15744.28
4038,2017-03-20 15:03:24,743,STORE-EA,Efectivo,2,299.96,1.45,38.81,337.32
4039,2016-10-04 20:24:44,235,STORE-EA,Efectivo,1,341.96,3.74,30.63,266.26
4040,2016-11-18 10:27:44,311,STORE-WE,Efectivo,1,595.0,3.07,76.95,668.88
4041,2017-12-26 14:35:08,209,STORE-CE,Efectivo,1,20.04,0.13,2.07,17.97
4042,2016-03-09 09:28:07,47,STORE-EA,Efectivo,1,199.75,1.52,25.77,224.0
4043,2016-02-16 17:57:23,480,STORE-EA,Efectivo,1,227.96,0.6,29.56,256.92
4044,2015-09-28 13:12:21,371,STORE-EA,Tarjeta,2,601.5,7.62,77.2,671.08
4045,2015-11-02 14:58:03,300,STORE-WE,Efectivo,4,861.7,11.39,94.58,822.09
4046,2016-07-31 11:14:05,707,STORE-WE,Efectivo,1,1078.91,5.81,111.45,968.77
4047,2017-11-06 17:00:14,145,STORE-WE,Efectivo,3,2707.78,15.01,335.45,2915.83
4048,2016-02-14 14:47:48,249,STORE-SO,Efectivo,1,264.18,0.57,34.27,297.88
4049,2014-07-09 20:50:34,690,STORE-WE,Efectivo,3,79.18,0.87,8.82,76.65
4050,2016-01-30 08:04:03,786,STORE-CE,Efectivo,1,195.64,1.89,20.1,174.72
4051,2016-09-22 10:28:11,450,STORE-EA,Tarjeta,1,128.34,0.89,16.57,144.02
4052,2017-12-22 12:02:20,442,STORE-WE,Tarjeta,1,474.95,8.79,60.6,526.76
4053,2016-09-02 13:38:41,593,STORE-WE,Efectivo,1,999.98,0.18,129.97,1129.77
4054,2015-08-02 11:18:08,214,STORE-WE,Efectivo,1,555.0,5.17,35.4,307.73
4055,2015-11-21 17:25:30,758,STORE-EA,Efectivo,2,2272.79,11.6,175.77,1527.84
4056,2017-05-18 18:07:42,607,STORE-CE,Efectivo,2,61.25,0.42,3.13,27.21
4057,2017-07-23 09:04:16,200,STORE-CE,Efectivo,1,79.14,0.15,8.21,71.37
4058,2015-09-13 16:13:31,152,STORE-CE,Tarjeta,2,252.74,0.54,23.06,200.41
4059,2016-12-10 19:47:52,309,STORE-EA,Efectivo,1,62.82,0.23,8.14,70.73
4060,2015-10-02 13:57:58,496,STORE-EA,Tarjeta,2,26.82,0.41,3.43,29.84
4061,2017-11-17 11:28:45,667,STORE-EA,Efectivo,2,226.64,2.05,29.2,253.79
4062,2015-11-30 12:23:49,236,STORE-SO,Tarjeta,3,562.78,8.49,56.11,487.76
4063,2015-12-06 16:18:55,107,STORE-WE,Tarjeta,1,8.96,0.09,1.15,10.02
4064,2017-09-05 18:15:33,432,STORE-SO,Efectivo,3,221.35,2.33,22.72,197.47
4065,2017-04-24 12:20:44,579,STORE-CE,Efectivo,2,143.13,0.52,10.75,93.44
4066,2015-11-08 16:32:06,471,STORE-EA,QR,5,5914.71,15.72,758.52,6593.31
4067,2015-04-26 08:22:57,194,STORE-SO,Efectivo,2,351.49,1.23,25.08,217.99
4068,2015-09-20 14:45:39,768,STORE-SO,Efectivo,2,4933.84,2.24,216.05,1877.94
4069,2017-09-07 15:17:05,679,STORE-SO,Efectivo,1,101.96,0.05,10.6,92.12
4070,2016-11-07 10:53:33,267,STORE-CE,Efectivo,2,503.76,0.57,46.54,404.52
4071,2015-09-25 11:19:47,505,STORE-SO,Efectivo,4,53.33,0.13,2.91,25.33
4072,2014-10-03 16:13:07,710,STORE-CE,Efectivo,5,118.81,1.14,7.38,64.15
4073,2014-02-18 19:52:50,756,STORE-CE,Efectivo,1,15.78,0.02,1.64,14.24
4074,2016-06-12 10:02:15,106,STORE-WE,Efectivo,2,198.84,3.62,25.38,220.6
4075,2017-11-01 19:28:41,12,STORE-EA,Tarjeta,2,230.69,3.93,29.48,256.24
4076,2016-04-04 20:29:07,605,STORE-EA,Tarjeta,3,203.63,3.32,26.04,226.35
4077,2016-06-30 08:31:53,59,STORE-SO,Tarjeta,2,1302.83,6.55,168.52,1464.8
4078,2014-09-22 08:17:17,340,STORE-WE,Efectivo,2,210.13,3.35,26.88,233.66
4079,2017-05-01 17:24:19,171,STORE-SO,Efectivo,3,5205.9,47.83,480.05,4172.73
4080,2017-10-20 09:03:17,691,STORE-SO,QR,4,74.78,1.19,7.62,66.26
4081,2014-09-01 17:24:31,24,STORE-EA,Efectivo,2,386.68,0.05,49.49,430.18
4082,2014-08-12 08:55:24,573,STORE-WE,Efectivo,2,1093.36,16.13,113.83,989.48
4083,2014-08-19 14:28:02,741,STORE-SO,Efectivo,1,344.91,3.7,44.36,385.57
4084,2015-05-10 11:13:24,504,STORE-CE,QR,2,400.83,0.23,13.98,121.5
4085,2016-05-10 10:42:27,38,STORE-EA,Tarjeta,1,1239.98,8.76,95.58,830.81
4086,2015-03-05 16:03:42,334,STORE-CE,Tarjeta,4,1048.26,5.05,32.8,285.07
4087,2017-08-12 12:02:34,730,STORE-WE,Efectivo,6,1143.0,10.17,136.11,1183.1
4088,2016-06-26 20:22:59,382,STORE-CE,QR,3,547.97,5.42,70.53,613.08
4089,2016-12-15 08:58:38,680,STORE-SO,Efectivo,1,19.44,0.22,2.5,21.72
4090,2015-09-13 20:57:21,563,STORE-SO,Efectivo,1,43.64,0.05,1.7,14.74
4091,2014-12-30 12:51:48,196,STORE-EA,Efectivo,2,167.25,0.25,20.56,178.7
4092,2014-04-29 17:13:48,348,STORE-EA,Efectivo,1,19.98,0.23,2.57,22.32
4093,2017-01-30 08:21:46,432,STORE-CE,Efectivo,4,2693.99,37.3,269.91,2346.17
4094,2016-12-25 17:27:55,556,STORE-EA,Efectivo,1,2847.84,18.37,330.81,2875.5
4095,2016-10-20 14:50:46,502,STORE-WE,Efectivo,1,483.92,7.21,49.39,429.32
4096,2015-06-13 19:48:03,764,STORE-EA,Tarjeta,1,4.28,0.06,0.44,3.8
4097,2017-06-30 20:06:35,541,STORE-EA,Efectivo,1,1085.42,20.21,138.48,1203.69
4098,2015-06-26 14:46:59,749,STORE-EA,Efectivo,1,53.82,0.24,5.57,48.39
4099,2016-02-21 18:18:54,785,STORE-SO,Efectivo,3,669.31,1.27,61.08,530.89
4100,2017-04-22 16:29:27,233,STORE-SO,Efectivo,1,675.06,9.7,86.5,751.86
4101,2017-05-09 17:46:36,205,STORE-SO,Tarjeta,2,340.29,4.31,34.83,302.75
4102,2015-12-21 20:33:16,450,STORE-CE,Tarjeta,4,1858.97,23.02,172.46,1499.07
4103,2014-08-12 10:24:29,724,STORE-SO,Efectivo,6,572.18,5.85,58.75,510.64
4104,2015-12-11 19:59:15,63,STORE-EA,Efectivo,1,34.44,0.09,1.33,11.57
4105,2017-11-03 10:58:00,706,STORE-WE,Efectivo,1,22.96,0.05,2.38,20.7
4106,2017-03-13 12:51:43,364,STORE-EA,Efectivo,1,299.9,0.67,38.9,338.13
4107,2016-05-30 12:05:15,495,STORE-SO,Efectivo,2,138.53,0.46,17.95,156.02
4108,2015-07-05 20:34:18,277,STORE-SO,Efectivo,2,20.89,0.07,2.16,18.8
4109,2014-03-11 13:36:25,580,STORE-WE,Efectivo,1,7.98,0.04,1.03,8.97
4110,2015-04-20 08:39:17,221,STORE-CE,Efectivo,1,180.96,2.66,23.18,201.48
4111,2017-07-26 13:17:42,434,STORE-WE,Efectivo,2,2102.89,35.6,256.97,2233.67
4112,2014-10-31 12:50:41,645,STORE-WE,Tarjeta,1,91.98,0.5,9.5,82.58
4113,2017-11-03 20:49:38,697,STORE-WE,Efectivo,1,607.96,4.18,62.68,544.87
4114,2016-08-11 08:07:19,193,STORE-CE,Efectivo,3,151.82,2.11,19.46,169.17
4115,2016-07-25 17:42:20,605,STORE-WE,QR,1,37.17,0.54,4.76,41.39
4116,2014-03-01 12:54:11,544,STORE-CE,Efectivo,2,709.56,8.9,65.64,570.6
4117,2017-01-26 15:29:01,215,STORE-SO,Efectivo,2,3002.65,31.97,386.19,3356.87
4118,2014-07-12 15:00:29,392,STORE-CE,Efectivo,4,784.2,5.11,71.38,620.44
4119,2017-04-11 08:22:30,32,STORE-SO,Efectivo,2,28.43,0.16,2.94,25.52
4120,2017-11-13 18:54:35,192,STORE-EA,Efectivo,1,11.21,0.18,1.43,12.46
4121,2015-12-05 11:26:03,12,STORE-CE,Tarjeta,1,56.3,0.15,5.84,50.73
4122,2016-09-26 17:05:17,619,STORE-CE,Efectivo,1,78.12,0.31,1.99,17.3
4123,2016-11-19 17:35:20,445,STORE-EA,Efectivo,2,53.49,1.01,6.82,59.3
4124,2017-09-08 09:28:11,764,STORE-SO,Tarjeta,2,275.07,0.77,28.51,247.8
4125,2017-07-21 12:49:50,127,STORE-CE,Tarjeta,2,485.28,0.25,12.58,109.38
4126,2017-10-06 12:16:55,191,STORE-EA,Efectivo,2,150.18,2.02,19.26,167.42
4127,2017-11-07 10:14:40,225,STORE-EA,Efectivo,1,7.88,0.11,1.01,8.78
4128,2016-03-09 10:09:55,520,STORE-EA,Tarjeta,4,435.85,2.03,56.4,490.22
4129,2017-05-13 17:41:03,195,STORE-EA,Tarjeta,1,299.52,1.94,38.69,336.27
4130,2016-07-02 09:41:02,348,STORE-SO,Efectivo,1,7.7,0.04,1.0,8.66
4131,2014-12-27 10:43:32,569,STORE-SO,Efectivo,2,521.92,8.32,66.77,580.37
4132,2017-04-13 15:37:20,454,STORE-WE,Efectivo,1,545.88,8.56,55.66,483.8
4133,2014-11-14 08:35:45,418,STORE-SO,Efectivo,1,32.4,0.17,4.19,36.42
4134,2017-06-11 11:03:45,10,STORE-WE,Tarjeta,1,61.44,0.04,7.98,69.38
4135,2016-11-25 12:16:01,272,STORE-SO,Efectivo,1,73.36,1.39,9.36,81.33
4136,2014-03-21 18:54:54,307,STORE-SO,Efectivo,3,388.16,1.58,40.16,349.11
4137,2015-04-30 13:34:45,479,STORE-EA,Efectivo,5,281.16,3.67,36.07,313.56
4138,2017-05-03 08:38:15,636,STORE-EA,Efectivo,5,974.97,2.88,65.21,566.84
4139,2016-08-26 13:06:04,191,STORE-SO,Efectivo,1,186.54,1.74,24.02,208.82
4140,2014-04-11 16:28:07,515,STORE-WE,Efectivo,3,436.5,6.07,52.52,456.55
4141,2017-01-02 16:04:15,773,STORE-CE,Tarjeta,4,1836.92,23.01,168.96,1468.69
4142,2017-04-28 11:20:36,539,STORE-SO,Efectivo,1,939.98,12.72,96.1,835.36
4143,2017-01-30 13:53:52,450,STORE-WE,Tarjeta,1,755.96,0.93,78.5,682.34
4144,2014-09-07 14:04:41,757,STORE-WE,Tarjeta,3,152.82,0.37,17.09,148.56
4145,2016-06-11 14:56:18,278,STORE-WE,Efectivo,1,1128.39,3.49,116.9,1016.12
4146,2016-10-17 10:01:20,451,STORE-WE,Efectivo,1,141.96,2.26,15.39,133.8
4147,2014-12-27 17:50:23,721,STORE-CE,Tarjeta,1,24.92,0.1,0.63,5.51
4148,2016-11-24 13:26:57,650,STORE-WE,Efectivo,1,82.26,0.47,10.63,92.42
4149,2016-11-10 18:23:30,198,STORE-WE,Tarjeta,1,29.74,0.32,3.82,33.24
4150,2015-01-05 12:39:01,312,STORE-WE,Efectivo,2,157.56,2.2,18.37,159.69
4151,2017-03-21 10:23:02,464,STORE-SO,Efectivo,1,80.48,0.94,8.25,71.69
4152,2015-11-12 12:59:09,752,STORE-CE,Efectivo,3,380.28,2.99,39.16,340.39
4153,2014-09-09 17:01:06,418,STORE-CE,Tarjeta,1,13.62,0.2,1.39,12.09
4154,2016-03-17 17:13:51,664,STORE-WE,Tarjeta,1,105.98,1.24,10.86,94.4
4155,2016-02-08 13:32:45,776,STORE-CE,Efectivo,1,345.0,4.75,30.78,267.53
4156,2016-11-26 20:47:32,523,STORE-EA,Tarjeta,2,73.33,0.66,9.45,82.12
4157,2017-09-04 20:37:45,52,STORE-WE,Efectivo,1,14.76,0.21,1.51,13.11
4158,2015-05-28 13:13:24,578,STORE-EA,Efectivo,2,93.79,0.75,12.1,105.14
4159,2014-11-01 17:02:42,376,STORE-EA,Efectivo,1,76.12,0.31,9.86,85.67
4160,2016-12-27 19:09:24,280,STORE-EA,Tarjeta,1,21.48,0.23,2.2,19.15
4161,2017-12-04 20:41:05,295,STORE-WE,Tarjeta,1,11.76,0.15,1.51,13.12
4162,2017-12-23 09:59:14,675,STORE-EA,Efectivo,1,27.46,0.37,3.52,30.61
4163,2016-12-01 17:32:36,413,STORE-EA,Tarjeta,4,1673.91,5.05,196.56,1708.56
4164,2014-06-30 18:35:46,380,STORE-SO,QR,1,388.36,1.05,40.25,349.89
4165,2014-09-03 14:34:46,281,STORE-CE,Tarjeta,1,38.4,0.03,0.99,8.64
4166,2017-11-02 09:54:56,677,STORE-EA,Tarjeta,1,221.96,2.59,19.86,172.64
4167,2015-04-13 16:51:03,514,STORE-WE,Efectivo,1,13.43,0.12,1.38,12.0
4168,2015-12-05 17:30:42,632,STORE-EA,Tarjeta,3,496.12,5.75,53.82,467.8
4169,2016-02-01 16:33:28,417,STORE-WE,Efectivo,1,105.52,1.73,13.49,117.28
4170,2017-07-08 13:17:12,786,STORE-EA,Efectivo,5,469.66,8.43,59.96,521.19
4171,2015-12-11 17:18:58,83,STORE-WE,Efectivo,1,138.16,0.78,14.27,124.02
4172,2016-11-15 11:21:15,22,STORE-SO,QR,1,1050.04,0.16,81.88,711.74
4173,2016-05-09 20:49:23,514,STORE-SO,Tarjeta,1,27.86,0.3,3.58,31.14
4174,2017-03-10 11:29:20,199,STORE-CE,Efectivo,1,1333.44,14.96,119.4,1037.85
4175,2016-12-17 19:07:44,341,STORE-CE,Efectivo,2,271.8,0.29,28.23,245.38
4176,2017-04-06 11:28:46,530,STORE-CE,Efectivo,1,106.32,1.67,13.6,118.25
4177,2017-05-09 14:23:05,698,STORE-WE,Tarjeta,5,842.97,15.51,102.76,893.24
4178,2017-10-12 13:35:32,74,STORE-EA,Efectivo,4,2258.28,37.34,288.72,2509.66
4179,2016-08-28 09:58:23,495,STORE-EA,Tarjeta,1,61.44,0.09,2.38,20.72
4180,2015-10-02 18:30:38,262,STORE-WE,Efectivo,1,13.68,0.16,1.4,12.18
4181,2017-11-23 11:28:50,420,STORE-CE,Tarjeta,1,4.36,0.02,0.56,4.9
4182,2017-11-12 14:14:36,138,STORE-WE,Efectivo,1,77.94,0.48,8.04,69.91
4183,2016-12-19 10:59:34,53,STORE-EA,Tarjeta,1,379.9,6.04,38.72,336.6
4184,2014-03-30 11:49:58,397,STORE-CE,Efectivo,1,129.3,2.53,16.48,143.25
4185,2017-11-08 14:43:37,635,STORE-EA,Efectivo,1,274.2,1.78,35.41,307.83
4186,2014-09-14 18:08:38,610,STORE-CE,Tarjeta,4,83.78,0.34,4.04,35.11
4187,2015-09-20 12:50:18,563,STORE-WE,Efectivo,1,56.98,0.76,5.83,50.65
4188,2015-12-10 13:20:07,363,STORE-EA,Efectivo,1,31.86,0.14,3.3,28.65
4189,2014-05-28 09:26:26,571,STORE-WE,Efectivo,1,171.2,2.45,17.49,152.0
4190,2017-03-14 16:09:36,273,STORE-CE,Tarjeta,1,62.02,0.33,6.41,55.7
4191,2016-12-08 15:40:56,675,STORE-EA,Tarjeta,1,13.23,0.05,1.37,11.9
4192,2017-05-06 20:12:57,141,STORE-WE,Efectivo,1,105.52,0.52,10.91,94.81
4193,2016-03-06 10:56:29,675,STORE-EA,Efectivo,3,840.44,0.36,65.24,567.1
4194,2017-10-23 08:10:07,341,STORE-EA,Tarjeta,6,1546.54,21.55,149.3,1297.73
4195,2014-04-28 14:16:48,483,STORE-WE,Tarjeta,1,2099.95,23.52,215.34,1871.78
4196,2016-04-18 16:45:59,765,STORE-CE,Efectivo,3,2755.33,25.72,260.19,2261.66
4197,2016-05-22 15:47:06,532,STORE-WE,Efectivo,1,277.98,0.46,28.85,250.77
4198,2017-05-28 10:55:02,261,STORE-CE,Tarjeta,2,170.49,0.15,14.34,124.62
4199,2014-08-25 14:01:44,556,STORE-CE,Efectivo,2,190.32,0.66,4.86,42.26
4200,2014-08-30 10:04:08,248,STORE-EA,Efectivo,2,121.24,1.07,15.62,135.79
4201,2015-09-03 16:55:33,582,STORE-CE,Tarjeta,1,7.5,0.08,0.96,8.38
4202,2014-03-28 14:57:27,661,STORE-WE,Efectivo,1,377.97,3.11,38.91,338.18
4203,2015-05-10 13:08:25,270,STORE-WE,Efectivo,1,58.36,0.06,6.06,52.69
4204,2015-04-09 19:35:15,499,STORE-EA,Efectivo,1,17.94,0.15,2.31,20.1
4205,2015-04-09 19:18:07,491,STORE-EA,Efectivo,1,370.14,7.32,47.17,409.99
4206,2016-09-19 13:57:52,396,STORE-WE,Efectivo,1,11.16,0.05,1.15,10.03
4207,2016-11-11 13:37:38,156,STORE-CE,Efectivo,1,2678.94,13.63,346.49,3011.8
4208,2017-04-23 17:06:46,44,STORE-SO,Efectivo,4,641.87,6.88,65.86,572.48
4209,2015-10-22 08:04:47,422,STORE-SO,Tarjeta,1,12.44,0.07,1.28,11.16
4210,2017-04-09 13:28:58,545,STORE-EA,Efectivo,2,208.3,0.54,13.38,116.32
4211,2017-10-27 14:40:28,70,STORE-WE,Efectivo,1,55.98,0.05,5.81,50.54
4212,2015-10-30 14:18:48,293,STORE-EA,QR,1,1035.8,11.02,133.22,1158.0
4213,2017-12-18 15:44:08,500,STORE-WE,Efectivo,1,5.76,0.09,0.74,6.41
4214,2016-03-12 19:11:46,574,STORE-WE,Efectivo,1,19.98,0.35,2.55,22.18
4215,2014-07-21 20:37:58,311,STORE-CE,Efectivo,1,35.98,0.5,4.61,40.09
4216,2016-05-24 16:05:09,504,STORE-EA,Efectivo,1,20.82,0.16,2.15,18.65
4217,2017-02-11 08:37:37,138,STORE-EA,Efectivo,1,20.7,0.26,2.66,23.1
4218,2016-09-20 13:43:41,634,STORE-CE,Efectivo,1,83.7,0.75,10.78,93.73
4219,2017-09-24 15:24:20,172,STORE-WE,QR,1,199.8,3.13,25.57,222.24
4220,2017-03-27 12:49:06,787,STORE-WE,Efectivo,3,168.58,0.36,21.87,190.09
4221,2016-02-02 11:19:31,340,STORE-SO,Tarjeta,3,8805.04,113.02,1129.96,9821.98
4222,2017-07-07 13:03:36,248,STORE-WE,Efectivo,1,5.94,0.08,0.76,6.62
4223,2015-10-23 16:57:33,531,STORE-CE,Efectivo,3,706.29,9.96,69.79,606.63
4224,2016-12-02 17:32:54,128,STORE-WE,Efectivo,1,207.0,2.4,21.22,184.42
4225,2014-03-05 14:18:20,493,STORE-EA,Tarjeta,5,717.97,4.52,91.14,792.18
4226,2015-03-01 14:20:48,705,STORE-WE,Tarjeta,2,250.92,2.58,25.76,223.91
4227,2014-02-20 10:09:02,257,STORE-WE,Efectivo,1,12.96,0.03,1.68,14.61
4228,2016-05-02 19:56:46,750,STORE-CE,Efectivo,1,523.92,3.94,47.16,409.96
4229,2016-03-08 11:27:33,320,STORE-CE,Efectivo,3,262.17,3.52,23.35,203.0
4230,2015-12-11 12:36:56,223,STORE-CE,Tarjeta,3,324.22,3.32,41.72,362.62
4231,2016-12-22 17:20:06,63,STORE-EA,Efectivo,1,31.98,0.13,3.31,28.76
4232,2016-02-02 13:18:10,375,STORE-CE,Efectivo,1,184.46,0.8,9.49,82.47
4233,2017-06-05 09:18:17,375,STORE-SO,Efectivo,1,25.92,0.16,2.68,23.26
4234,2015-08-21 15:28:14,429,STORE-SO,Efectivo,2,53.28,0.66,6.84,59.46
4235,2016-04-07 10:18:58,228,STORE-EA,Efectivo,1,3.64,0.04,0.47,4.07
4236,2017-06-04 12:38:48,192,STORE-CE,Tarjeta,1,75.84,0.6,3.87,33.61
4237,2017-12-04 09:59:14,771,STORE-EA,Efectivo,3,498.15,5.26,64.08,556.97
4238,2016-01-11 18:17:09,89,STORE-EA,Efectivo,1,68.74,0.85,7.04,61.18
4239,2016-04-01 09:13:35,502,STORE-CE,Efectivo,1,12.99,0.23,1.66,14.42
4240,2017-09-21 16:48:10,141,STORE-WE,Efectivo,1,55.86,0.85,7.15,62.16
4241,2017-03-16 08:38:57,728,STORE-EA,QR,5,423.11,3.77,40.46,351.72
4242,2017-11-10 08:57:34,468,STORE-WE,Efectivo,1,301.78,1.48,31.19,271.13
4243,2016-11-30 16:51:12,95,STORE-CE,Efectivo,4,933.95,18.4,119.02,1034.57
4244,2015-01-13 08:31:53,755,STORE-SO,Tarjeta,1,9.82,0.09,1.26,10.99
4245,2014-05-16 08:23:13,694,STORE-WE,Efectivo,1,56.4,0.79,7.23,62.84
4246,2015-06-07 16:08:53,788,STORE-EA,Efectivo,3,103.46,0.88,6.68,58.05
4247,2017-03-09 15:18:58,42,STORE-WE,Efectivo,2,638.53,1.07,66.27,576.02
4248,2015-12-22 09:45:45,404,STORE-EA,Tarjeta,2,645.71,7.66,58.31,506.85
4249,2014-08-06 09:28:56,578,STORE-EA,Efectivo,1,199.98,2.72,25.64,222.9
4250,2016-03-27 14:31:16,104,STORE-SO,Efectivo,3,92.7,0.47,11.99,104.22
4251,2015-12-05 09:55:08,335,STORE-WE,Efectivo,2,51.6,0.24,6.68,58.04
4252,2015-09-11 12:46:42,335,STORE-WE,Tarjeta,1,30.8,0.4,3.15,27.39
4253,2015-07-17 09:22:51,147,STORE-CE,Efectivo,2,25.87,0.36,2.64,22.97
4254,2014-05-30 09:47:50,467,STORE-CE,Efectivo,1,899.97,14.21,91.75,797.52
4255,2017-11-13 11:46:04,91,STORE-SO,Efectivo,1,239.92,2.59,30.85,268.18
4256,2016-12-09 13:10:32,401,STORE-SO,Tarjeta,1,1056.86,20.37,134.74,1171.23
4257,2015-03-22 13:17:29,291,STORE-SO,QR,2,747.94,8.5,76.68,666.53
4258,2016-12-23 18:47:32,157,STORE-CE,Tarjeta,5,1154.19,3.22,119.32,1037.13
4259,2016-04-02 18:49:04,250,STORE-CE,Tarjeta,1,1454.9,3.85,188.64,1639.69
4260,2017-04-30 19:44:20,415,STORE-SO,Efectivo,2,292.02,0.92,29.2,253.82
4261,2016-11-17 08:27:06,768,STORE-CE,Tarjeta,2,103.01,0.92,10.59,92.08
4262,2016-11-10 19:50:33,278,STORE-EA,Tarjeta,1,38.88,0.14,4.02,34.98
4263,2016-12-06 13:12:53,318,STORE-EA,Efectivo,3,2088.85,15.02,215.29,1871.34
4264,2016-04-03 16:42:53,257,STORE-CE,QR,1,12.84,0.11,1.32,11.48
4265,2014-11-28 18:02:40,538,STORE-CE,Efectivo,1,1664.75,4.76,129.23,1123.32
4266,2015-10-20 18:00:15,475,STORE-EA,Tarjeta,1,24.56,0.39,3.14,27.31
4267,2014-09-19 10:37:24,83,STORE-WE,QR,1,5.67,0.02,0.73,6.38
4268,2017-08-27 11:43:12,462,STORE-SO,Tarjeta,1,17.92,0.03,1.86,16.17
4269,2017-07-03 12:30:09,701,STORE-EA,Tarjeta,1,102.3,1.32,13.13,114.11
4270,2017-12-22 15:52:11,497,STORE-CE,Efectivo,2,638.68,7.02,82.12,713.78
4271,2016-12-27 19:31:18,528,STORE-SO,Efectivo,1,2.61,0.0,0.34,2.95
4272,2014-05-20 10:12:40,566,STORE-CE,Tarjeta,4,148.47,2.0,13.84,120.28
4273,2014-02-04 09:33:54,776,STORE-WE,Tarjeta,1,21.56,0.05,2.24,19.44
4274,2017-12-09 19:47:13,743,STORE-EA,Efectivo,1,36.96,0.2,1.42,12.31
4275,2017-07-11 08:27:04,209,STORE-WE,Efectivo,2,1455.55,6.12,188.43,1637.86
4276,2015-05-15 15:35:39,713,STORE-EA,Efectivo,1,64.96,0.18,6.73,58.52
4277,2017-01-29 11:45:11,421,STORE-EA,Tarjeta,1,5.96,0.08,0.61,5.3
4278,2017-09-29 08:26:44,93,STORE-EA,Tarjeta,1,7.98,0.15,1.02,8.85
4279,2017-04-23 12:39:24,3,STORE-WE,Tarjeta,2,37.94,0.43,3.89,33.81
4280,2017-11-09 18:37:15,328,STORE-SO,Efectivo,2,863.93,7.7,88.85,772.3
4281,2014-05-05 18:22:30,242,STORE-SO,Tarjeta,2,47.32,0.2,6.13,53.25
4282,2016-10-27 16:42:11,51,STORE-WE,Efectivo,1,83.92,0.2,8.7,75.64
4283,2014-11-26 12:53:14,625,STORE-WE,Efectivo,4,70.02,0.06,8.72,75.77
4284,2014-12-31 12:42:31,312,STORE-WE,QR,1,594.93,1.11,61.73,536.56
4285,2016-01-03 15:50:40,120,STORE-CE,Efectivo,3,470.8,1.39,48.78,424.03
4286,2017-08-18 14:38:22,381,STORE-EA,Efectivo,1,23.18,0.08,3.0,26.1
4287,2014-06-04 16:30:18,591,STORE-EA,Efectivo,4,528.44,0.02,57.2,497.23
4288,2017-11-13 09:14:07,340,STORE-WE,Tarjeta,1,82.95,0.1,10.77,93.62
4289,2016-01-28 20:48:18,429,STORE-WE,Tarjeta,1,39.68,0.41,5.11,44.38
4290,2016-11-09 14:28:20,59,STORE-WE,Efectivo,1,479.97,4.43,61.82,537.36
4291,2016-09-10 11:42:27,421,STORE-WE,Efectivo,4,156.71,1.09,18.48,160.63
4292,2017-03-03 09:11:29,388,STORE-WE,Efectivo,1,499.59,0.36,51.91,451.22
4293,2017-09-08 13:42:07,314,STORE-EA,Tarjeta,1,65.12,0.04,8.46,73.54
4294,2017-11-06 13:44:25,703,STORE-CE,Tarjeta,1,76.4,0.51,3.91,33.96
4295,2017-05-13 19:08:49,396,STORE-SO,Efectivo,1,25.96,0.25,2.67,23.19
4296,2016-11-27 15:53:51,633,STORE-WE,Efectivo,1,49.76,0.69,5.09,44.21
4297,2015-11-13 15:38:26,249,STORE-SO,Efectivo,2,543.63,4.29,29.74,258.51
4298,2015-12-08 18:15:01,429,STORE-WE,Efectivo,1,19.62,0.21,2.01,17.5
4299,2015-09-07 12:17:32,133,STORE-EA,Efectivo,5,977.08,9.36,83.9,729.32
4300,2016-07-28 11:56:54,221,STORE-EA,Tarjeta,3,4932.63,3.79,201.88,1754.78
4301,2017-08-25 20:26:03,278,STORE-EA,Efectivo,1,261.96,1.43,16.84,146.39
4302,2014-04-30 16:49:20,595,STORE-SO,Tarjeta,2,1000.95,16.37,128.0,1112.58
4303,2017-04-27 12:43:20,32,STORE-WE,Efectivo,1,139.58,0.53,18.08,157.13
4304,2017-07-23 14:25:51,179,STORE-CE,Tarjeta,1,399.95,3.07,51.59,448.47
4305,2014-12-13 15:27:25,170,STORE-SO,Tarjeta,1,12.39,0.02,1.61,13.98
4306,2017-01-12 12:58:03,107,STORE-CE,Efectivo,1,3804.9,0.94,98.81,858.85
4307,2017-12-02 12:31:46,604,STORE-WE,QR,1,226.2,0.98,8.69,75.57
4308,2015-11-08 11:21:40,375,STORE-SO,Efectivo,4,184.5,1.46,10.36,90.03
4309,2016-11-25 08:19:28,709,STORE-WE,Efectivo,1,242.94,1.12,25.12,218.35
