sale_id,line_n,product_id,quantity,unit_price,gross_amount,line_discount,net_amount
3695,1,803,3,1.86,5.58,1.12,4.46
3695,2,800,5,6.23,31.15,21.8,9.35
3696,1,537,3,3.81,11.43,2.29,9.14
3696,2,309,6,4.82,28.92,5.78,23.14
3696,3,1168,5,19.84,99.2,0.0,99.2
3697,1,881,5,5.34,26.7,5.34,21.36
3698,1,1442,5,9.38,46.9,0.0,46.9
3699,1,606,5,4.68,23.4,4.68,18.72
3699,2,1117,2,147.83,295.66,59.13,236.53
3700,1,166,3,6.3,18.9,0.0,18.9
3701,1,129,2,6.68,13.36,2.67,10.69
3701,2,596,3,98.79,296.37,59.27,237.1
3702,1,779,1,6.48,6.48,1.3,5.18
3702,2,1523,2,40.99,81.98,16.4,65.58
3702,3,1282,1,55.5,55.5,33.3,22.2
3702,4,977,5,104.85,524.25,104.85,419.4
3703,1,643,5,22.23,111.15,22.23,88.92
3704,1,106,3,4.13,12.39,2.48,9.91
3704,2,1210,5,90.98,454.9,136.47,318.43
3704,3,327,5,5.8,29.0,23.2,5.8
3704,4,1539,6,294.95,1769.7,353.94,1415.76
3705,1,919,2,92.8,185.6,37.12,148.48
3706,1,1388,4,2.89,11.56,2.31,9.25
3706,2,487,2,647.89,1295.78,259.16,1036.62
3707,1,12,2,284.82,569.64,0.0,569.64
3707,2,625,1,9.14,9.14,0.0,9.14
3707,3,1305,7,170.98,1196.86,0.0,1196.86
3707,4,673,9,58.14,523.26,0.0,523.26
3708,1,1688,4,199.99,799.96,159.99,639.97
3708,2,814,2,26.38,52.76,0.0,52.76
3709,1,334,9,59.88,538.92,0.0,538.92
3710,1,1454,2,7.44,14.88,0.0,14.88
3710,2,1533,8,4.28,34.24,0.0,34.24
3710,3,534,2,130.87,261.74,0.0,261.74
3711,1,1645,8,10.98,87.84,0.0,87.84
3712,1,699,4,8.73,34.92,0.0,34.92
3713,1,812,3,4.98,14.94,0.0,14.94
3713,2,1028,2,7.28,14.56,0.0,14.56
3714,1,99,4,2.98,11.92,8.34,3.58
3714,2,197,2,91.99,183.98,36.8,147.18
3715,1,1328,5,299.99,1499.95,0.0,1499.95
3716,1,754,4,4.24,16.96,3.39,13.57
3717,1,121,9,285.98,2573.82,0.0,2573.82
3717,2,570,2,304.99,609.98,0.0,609.98
3717,3,449,2,2.74,5.48,0.0,5.48
3717,4,35,2,195.99,391.98,0.0,391.98
3717,5,868,4,188.99,755.96,0.0,755.96
3717,6,1507,4,7.78,31.12,0.0,31.12
3717,7,784,1,6.54,6.54,0.0,6.54
3718,1,119,1,12.78,12.78,0.0,12.78
3719,1,69,4,5.77,23.08,4.62,18.46
3720,1,1210,7,90.98,636.86,191.06,445.8
3721,1,1821,1,2.48,2.48,0.0,2.48
3721,2,1500,5,5.18,25.9,0.0,25.9
3722,1,1332,5,5.98,29.9,0.0,29.9
3722,2,1288,9,249.99,2249.91,0.0,2249.91
3722,3,216,4,376.13,1504.52,451.36,1053.16
3723,1,861,2,6.48,12.96,0.0,12.96
3724,1,91,6,17.78,106.68,0.0,106.68
3725,1,1731,6,19.99,119.94,0.0,119.94
3726,1,1434,3,4.28,12.84,2.57,10.27
3726,2,1214,5,146.34,731.7,219.51,512.19
3726,3,1035,2,3.89,7.78,6.22,1.56
3727,1,758,2,2.78,5.56,1.11,4.45
3727,2,738,3,92.23,276.69,0.0,276.69
3727,3,311,4,1.24,4.96,0.0,4.96
3727,4,31,4,17.98,71.92,0.0,71.92
3727,5,192,3,6.28,18.84,0.0,18.84
3727,6,438,3,46.99,140.97,0.0,140.97
3727,7,35,3,195.99,587.97,117.59,470.38
3728,1,1280,2,3.04,6.08,0.0,6.08
3728,2,54,1,205.99,205.99,41.2,164.79
3729,1,1041,2,11.68,23.36,0.0,23.36
3730,1,339,4,15.22,60.88,48.7,12.18
3731,1,1130,2,28.99,57.98,11.6,46.38
3731,2,246,2,181.46,362.92,0.0,362.92
3732,1,821,2,5.78,11.56,2.31,9.25
3732,2,755,9,349.99,3149.91,1259.96,1889.95
3732,3,171,5,15.51,77.55,15.51,62.04
3732,4,1072,5,99.23,496.15,99.23,396.92
3732,5,1355,7,42.76,299.32,59.86,239.46
3732,6,347,5,3.28,16.4,3.28,13.12
3733,1,909,2,14.68,29.36,0.0,29.36
3733,2,1429,5,42.98,214.9,0.0,214.9
3733,3,123,4,3.98,15.92,0.0,15.92
3733,4,826,5,29.29,146.45,0.0,146.45
3733,5,465,1,15.14,15.14,0.0,15.14
3733,6,1569,2,2.88,5.76,0.0,5.76
3733,7,891,2,699.99,1399.98,0.0,1399.98
3734,1,529,2,14.92,29.84,20.89,8.95
3734,2,1182,6,4.92,29.52,20.66,8.86
3734,3,213,2,60.89,121.78,36.53,85.25
3735,1,777,7,3.88,27.16,5.43,21.73
3735,2,874,5,371.76,1858.8,371.76,1487.04
3736,1,1607,6,11.98,71.88,0.0,71.88
3736,2,1393,3,3.08,9.24,0.0,9.24
3736,3,1358,6,5.98,35.88,0.0,35.88
3736,4,21,3,7.1,21.3,4.26,17.04
3736,5,761,3,387.99,1163.97,232.79,931.18
3737,1,1320,3,110.98,332.94,66.59,266.35
3737,2,532,4,150.98,603.92,120.78,483.14
3738,1,813,2,122.99,245.98,49.2,196.78
3738,2,267,5,57.98,289.9,57.98,231.92
3739,1,559,3,9.9,29.7,0.0,29.7
3740,1,1794,2,16.99,33.98,20.39,13.59
3741,1,130,2,35.44,70.88,0.0,70.88
3742,1,385,1,142.86,142.86,28.57,114.29
3742,2,786,8,15.26,122.08,85.46,36.62
3742,3,1660,8,100.98,807.84,565.49,242.35
3742,4,1671,2,31.01,62.02,12.4,49.62
3742,5,1061,6,105.98,635.88,127.18,508.7
3742,6,1379,6,11.95,71.7,14.34,57.36
3742,7,630,5,226.67,1133.35,226.67,906.68
3743,1,1522,6,149.99,899.94,179.99,719.95
3743,2,525,7,134.99,944.93,188.99,755.94
3743,3,1225,5,11.98,59.9,47.92,11.98
3743,4,308,1,4.49,4.49,3.59,0.9
3744,1,1382,3,17.67,53.01,31.81,21.2
3745,1,1759,3,11.58,34.74,0.0,34.74
3745,2,873,6,138.99,833.94,0.0,833.94
3745,3,807,3,5.4,16.2,3.24,12.96
3745,4,1397,4,6.48,25.92,0.0,25.92
3746,1,900,7,99.99,699.93,349.96,349.97
3746,2,797,5,5.58,27.9,5.58,22.32
3747,1,955,6,26.38,158.28,0.0,158.28
3747,2,897,3,165.98,497.94,0.0,497.94
3748,1,160,3,177.98,533.94,0.0,533.94
3748,2,965,3,55.98,167.94,0.0,167.94
3748,3,1227,6,5.28,31.68,0.0,31.68
3749,1,2,1,243.98,243.98,73.19,170.79
3750,1,1639,4,70.98,283.92,85.18,198.74
3751,1,686,2,39.89,79.78,15.96,63.82
3752,1,1350,4,135.99,543.96,108.79,435.17
3752,2,1196,1,48.58,48.58,0.0,48.58
3753,1,85,3,19.99,59.97,11.99,47.98
3753,2,1484,4,6.48,25.92,5.18,20.74
3754,1,426,9,2.94,26.46,0.0,26.46
3754,2,1636,4,12.28,49.12,0.0,49.12
3754,3,660,3,5.0,15.0,0.0,15.0
3755,1,42,5,38.94,194.7,0.0,194.7
3755,2,1117,4,147.83,591.32,0.0,591.32
3755,3,889,1,2.84,2.84,0.0,2.84
3756,1,17,2,110.98,221.96,0.0,221.96
3756,2,1014,4,59.0,236.0,0.0,236.0
3757,1,918,2,20.97,41.94,0.0,41.94
3757,2,985,1,65.99,65.99,13.2,52.79
3758,1,500,3,187.98,563.94,0.0,563.94
3759,1,1740,8,328.14,2625.12,0.0,2625.12
3759,2,880,3,5.98,17.94,0.0,17.94
3760,1,719,3,176.19,528.57,105.71,422.86
3761,1,57,2,70.98,141.96,14.2,127.76
3762,1,1578,7,499.99,3499.93,0.0,3499.93
3762,2,1569,5,2.88,14.4,0.0,14.4
3762,3,1128,3,40.99,122.97,0.0,122.97
3762,4,373,4,2.33,9.32,0.0,9.32
3762,5,801,3,40.98,122.94,0.0,122.94
3763,1,1138,3,5.77,17.31,0.0,17.31
3764,1,1244,7,22.99,160.93,32.19,128.74
3765,1,75,9,8.09,72.81,14.56,58.25
3765,2,65,2,50.89,101.78,30.53,71.25
3765,3,966,3,3.28,9.84,1.97,7.87
3765,4,775,3,422.51,1267.53,380.26,887.27
3766,1,543,7,20.98,146.86,0.0,146.86
3766,2,625,4,9.14,36.56,0.0,36.56
3767,1,540,3,93.99,281.97,56.39,225.58
3768,1,1356,2,3.28,6.56,1.31,5.25
3768,2,948,3,15.94,47.82,9.56,38.26
3768,3,1604,5,10.06,50.3,10.06,40.24
3768,4,1822,5,19.95,99.75,69.82,29.93
3768,5,335,6,30.98,185.88,37.18,148.7
3768,6,61,10,6.99,69.9,13.98,55.92
3769,1,731,2,6.48,12.96,0.0,12.96
3770,1,1479,3,20.98,62.94,37.76,25.18
3770,2,771,2,6.98,13.96,8.38,5.58
3770,3,735,9,180.19,1621.71,324.34,1297.37
3771,1,547,2,165.2,330.4,66.08,264.32
3772,1,779,4,6.48,25.92,0.0,25.92
3772,2,280,7,3.28,22.96,0.0,22.96
3773,1,586,3,6.48,19.44,0.0,19.44
3774,1,1447,2,4.77,9.54,0.0,9.54
3774,2,196,1,5.81,5.81,0.0,5.81
3774,3,131,2,2.88,5.76,0.0,5.76
3775,1,528,3,4.97,14.91,0.0,14.91
3776,1,1700,9,2.46,22.14,15.5,6.64
3777,1,1287,2,9.27,18.54,0.0,18.54
3777,2,14,5,169.99,849.95,169.99,679.96
3778,1,11,1,236.97,236.97,47.39,189.58
3778,2,1764,5,17.99,89.95,17.99,71.96
3779,1,234,5,134.98,674.9,134.98,539.92
3779,2,630,4,226.67,906.68,181.34,725.34
3779,3,1821,3,2.48,7.44,0.0,7.44
3780,1,644,1,39.48,39.48,0.0,39.48
3781,1,1142,5,189.0,945.0,94.5,850.5
3781,2,905,9,8.37,75.33,0.0,75.33
3782,1,1528,6,67.84,407.04,81.41,325.63
3782,2,1208,2,14.59,29.18,5.84,23.34
3782,3,1009,5,4.13,20.65,4.13,16.52
3783,1,557,5,83.93,419.65,83.93,335.72
3783,2,818,7,44.99,314.93,62.99,251.94
3783,3,793,7,25.98,181.86,54.56,127.3
3784,1,292,8,150.98,1207.84,0.0,1207.84
3784,2,1096,1,12.53,12.53,0.0,12.53
3784,3,1262,1,34.58,34.58,0.0,34.58
3784,4,1497,1,300.98,300.98,0.0,300.98
3784,5,867,3,86.25,258.75,0.0,258.75
3785,1,1501,3,19.84,59.52,0.0,59.52
3785,2,1452,7,8.28,57.96,0.0,57.96
3785,3,1488,2,220.98,441.96,0.0,441.96
3785,4,1714,6,11.34,68.04,0.0,68.04
3786,1,1823,6,390.95,2345.7,1641.99,703.71
3786,2,529,4,14.92,59.68,41.78,17.9
3786,3,1231,4,9.98,39.92,27.94,11.98
3786,4,1618,5,16.99,84.95,16.99,67.96
3787,1,874,3,371.76,1115.28,223.06,892.22
3788,1,1783,2,1299.99,2599.98,1299.99,1299.99
3789,1,799,2,2.84,5.68,1.14,4.54
3789,2,775,4,422.51,1690.04,338.01,1352.03
3790,1,739,9,286.85,2581.65,1032.66,1548.99
3790,2,1452,3,8.28,24.84,4.97,19.87
3791,1,101,3,49.77,149.31,29.86,119.45
3791,2,236,2,73.85,147.7,29.54,118.16
3792,1,1662,4,4.89,19.56,0.0,19.56
3793,1,1703,4,20.24,80.96,0.0,80.96
3793,2,1466,4,6.48,25.92,0.0,25.92
3794,1,651,2,53.48,106.96,0.0,106.96
3794,2,268,4,46.94,187.76,0.0,187.76
3795,1,670,4,63.98,255.92,179.14,76.78
3796,1,829,5,10.78,53.9,0.0,53.9
3797,1,442,3,63.94,191.82,115.09,76.73
3797,2,986,7,7.45,52.15,41.72,10.43
3798,1,1168,5,19.84,99.2,0.0,99.2
3799,1,704,5,3.98,19.9,3.98,15.92
3800,1,1526,4,32.48,129.92,0.0,129.92
3801,1,1000,1,30.4,30.4,0.0,30.4
3801,2,307,9,599.99,5399.91,0.0,5399.91
3801,3,1717,3,39.7,119.1,0.0,119.1
3802,1,579,6,6.68,40.08,0.0,40.08
3802,2,682,3,19.98,59.94,0.0,59.94
3802,3,1302,2,129.99,259.98,0.0,259.98
3802,4,1529,1,170.98,170.98,0.0,170.98
3802,5,1824,3,12.99,38.97,0.0,38.97
3802,6,1020,5,30.98,154.9,0.0,154.9
3802,7,899,4,159.31,637.24,191.17,446.07
3803,1,474,3,50.98,152.94,0.0,152.94
3804,1,1600,3,9.78,29.34,5.87,23.47
3805,1,1690,4,48.91,195.64,0.0,195.64
3805,2,1026,3,4.98,14.94,0.0,14.94
3805,3,696,4,421.95,1687.8,0.0,1687.8
3805,4,1058,2,170.98,341.96,0.0,341.96
3805,5,39,6,100.98,605.88,0.0,605.88
3806,1,1471,1,207.48,207.48,20.75,186.73
3806,2,451,3,1270.99,3812.97,0.0,3812.97
3807,1,1813,9,3.67,33.03,6.61,26.42
3807,2,1719,1,625.99,625.99,0.0,625.99
3808,1,617,9,174.29,1568.61,0.0,1568.61
3808,2,154,1,17.3,17.3,0.0,17.3
3808,3,1825,8,20.0,160.0,0.0,160.0
3809,1,811,3,59.98,179.94,0.0,179.94
3809,2,310,3,290.98,872.94,0.0,872.94
3809,3,90,2,6.48,12.96,0.0,12.96
3810,1,430,6,14.8,88.8,0.0,88.8
3810,2,1279,4,99.99,399.96,79.99,319.97
3811,1,1145,7,29.98,209.86,41.97,167.89
3812,1,448,5,40.99,204.95,40.99,163.96
3812,2,1505,4,6.54,26.16,20.93,5.23
3813,1,350,2,599.99,1199.98,0.0,1199.98
3813,2,236,1,73.85,73.85,0.0,73.85
3813,3,1258,3,8.57,25.71,0.0,25.71
3813,4,1580,6,2.88,17.28,0.0,17.28
3813,5,216,2,376.13,752.26,225.68,526.58
3814,1,821,2,5.78,11.56,0.0,11.56
3814,2,600,3,69.99,209.97,0.0,209.97
3814,3,824,4,111.96,447.84,0.0,447.84
3814,4,332,3,159.99,479.97,0.0,479.97
3814,5,672,3,2.88,8.64,0.0,8.64
3815,1,1664,2,5.84,11.68,0.0,11.68
3816,1,1618,3,16.99,50.97,10.19,40.78
3816,2,339,3,15.22,45.66,31.96,13.7
3817,1,1514,5,21.95,109.75,21.95,87.8
3818,1,1417,3,32.48,97.44,19.49,77.95
3818,2,197,2,91.99,183.98,36.8,147.18
3818,3,1786,3,19.98,59.94,11.99,47.95
3819,1,587,6,41.71,250.26,0.0,250.26
3820,1,1618,3,16.99,50.97,10.19,40.78
3821,1,957,5,7.4,37.0,7.4,29.6
3821,2,508,2,3.23,6.46,4.52,1.94
3822,1,1228,4,39.99,159.96,0.0,159.96
3823,1,1501,3,19.84,59.52,0.0,59.52
3823,2,756,2,8.74,17.48,0.0,17.48
3823,3,1264,2,8.23,16.46,3.29,13.17
3824,1,1826,3,13.58,40.74,0.0,40.74
3825,1,1190,1,256.98,256.98,77.09,179.89
3826,1,848,1,357.82,357.82,71.56,286.26
3826,2,465,2,15.14,30.28,6.06,24.22
3826,3,943,3,138.14,414.42,82.88,331.54
3827,1,1664,3,5.84,17.52,0.0,17.52
3828,1,797,4,5.58,22.32,4.46,17.86
3829,1,1333,3,179.99,539.97,107.99,431.98
3830,1,1210,4,90.98,363.92,72.78,291.14
3831,1,82,4,35.89,143.56,28.71,114.85
3832,1,579,2,6.68,13.36,2.67,10.69
3833,1,1394,4,4.76,19.04,3.81,15.23
3834,1,155,3,4.14,12.42,0.0,12.42
3835,1,681,3,6.48,19.44,0.0,19.44
3836,1,716,4,21.99,87.96,17.59,70.37
3837,1,1040,9,1.76,15.84,3.17,12.67
3838,1,832,5,17.99,89.95,0.0,89.95
3839,1,1129,2,3.29,6.58,0.0,6.58
3839,2,1524,1,94.99,94.99,0.0,94.99
3840,1,1514,2,21.95,43.9,8.78,35.12
3841,1,989,4,6.48,25.92,0.0,25.92
3842,1,1407,2,3.98,7.96,0.0,7.96
3842,2,868,3,188.99,566.97,0.0,566.97
3842,3,951,3,3.28,9.84,0.0,9.84
3843,1,789,2,15.93,31.86,6.37,25.49
3844,1,243,6,1.26,7.56,0.0,7.56
3845,1,1493,3,20.28,60.84,0.0,60.84
3845,2,907,2,225.02,450.04,0.0,450.04
3845,3,154,2,17.3,34.6,0.0,34.6
3845,4,496,3,155.99,467.97,0.0,467.97
3845,5,730,2,16.51,33.02,0.0,33.02
3846,1,1446,2,10.68,21.36,4.27,17.09
3847,1,869,2,1.88,3.76,0.75,3.01
3848,1,1827,7,47.9,335.3,67.06,268.24
3848,2,620,5,107.79,538.95,107.79,431.16
3849,1,48,4,10.9,43.6,0.0,43.6
3849,2,1705,3,51.65,154.95,0.0,154.95
3850,1,935,3,6.48,19.44,3.89,15.55
3851,1,955,2,26.38,52.76,10.55,42.21
3852,1,1152,2,6.48,12.96,2.59,10.37
3853,1,1062,1,2.78,2.78,0.56,2.22
3854,1,1452,9,8.28,74.52,0.0,74.52
3855,1,513,3,5.84,17.52,0.0,17.52
3855,2,407,5,355.98,1779.9,0.0,1779.9
3855,3,400,5,43.98,219.9,0.0,219.9
3856,1,80,3,2.98,8.94,1.79,7.15
3857,1,653,5,6.68,33.4,6.68,26.72
3858,1,1149,2,649.83,1299.66,259.93,1039.73
3858,2,10,2,22.98,45.96,0.0,45.96
3859,1,693,2,760.98,1521.96,1065.37,456.59
3859,2,1498,5,2999.99,14999.95,10499.97,4499.98
3859,3,1828,3,24.99,74.97,14.99,59.98
3860,1,30,3,2.04,6.12,0.0,6.12
3861,1,1645,1,10.98,10.98,0.0,10.98
3861,2,1712,3,2.62,7.86,0.0,7.86
3861,3,457,3,17.15,51.45,0.0,51.45
3861,4,1088,3,15.44,46.32,9.26,37.06
3862,1,474,4,50.98,203.92,0.0,203.92
3862,2,1180,4,7.39,29.56,0.0,29.56
3863,1,277,3,14.28,42.84,34.27,8.57
3864,1,87,2,28.28,56.56,11.31,45.25
3864,2,278,10,146.05,1460.5,584.2,876.3
3864,3,414,2,115.86,231.72,46.34,185.38
3865,1,50,2,12.53,25.06,0.0,25.06
3866,1,1785,1,14.45,14.45,11.56,2.89
3866,2,1322,3,3.29,9.87,1.97,7.9
3866,3,1156,3,18.84,56.52,33.91,22.61
3866,4,1447,8,4.77,38.16,7.63,30.53
3867,1,637,3,5.38,16.14,11.3,4.84
3868,1,752,5,1.8,9.0,7.2,1.8
3869,1,607,2,24.99,49.98,10.0,39.98
3870,1,330,5,6.48,32.4,0.0,32.4
3870,2,127,2,48.94,97.88,0.0,97.88
3871,1,1486,4,95.99,383.96,76.79,307.17
3872,1,62,5,5.38,26.9,0.0,26.9
3873,1,1359,3,15.67,47.01,0.0,47.01
3873,2,1148,1,469.99,469.99,0.0,469.99
3873,3,390,3,76.98,230.94,23.09,207.85
3874,1,274,3,135.31,405.93,81.19,324.74
3875,1,1703,2,20.24,40.48,0.0,40.48
3876,1,1172,4,3.75,15.0,3.0,12.0
3876,2,907,4,225.02,900.08,180.02,720.06
3876,3,968,1,31.78,31.78,6.36,25.42
3876,4,1040,2,1.76,3.52,0.7,2.82
3876,5,962,2,5.34,10.68,7.48,3.2
3877,1,909,7,14.68,102.76,71.93,30.83
3877,2,1042,3,19.84,59.52,11.9,47.62
3877,3,1788,2,67.99,135.98,27.2,108.78
3878,1,1447,1,4.77,4.77,0.0,4.77
3878,2,1597,3,2.66,7.98,0.0,7.98
3878,3,737,3,262.11,786.33,235.9,550.43
3878,4,248,6,1.76,10.56,0.0,10.56
3879,1,27,2,880.98,1761.96,264.29,1497.67
3879,2,851,2,10.95,21.9,4.38,17.52
3880,1,979,3,37.74,113.22,0.0,113.22
3880,2,1777,6,5.98,35.88,0.0,35.88
3880,3,1626,3,1889.99,5669.97,1133.99,4535.98
3881,1,1085,8,1.48,11.84,0.0,11.84
3882,1,596,6,98.79,592.74,0.0,592.74
3883,1,1019,9,15.51,139.59,27.92,111.67
3884,1,1008,3,2.88,8.64,0.0,8.64
3884,2,1234,3,49.99,149.97,0.0,149.97
3885,1,1341,5,58.22,291.1,58.22,232.88
3886,1,39,1,100.98,100.98,10.1,90.88
3887,1,560,4,158.99,635.96,127.19,508.77
3887,2,319,3,4.13,12.39,2.48,9.91
3888,1,1392,3,26.64,79.92,15.98,63.94
3888,2,398,3,19.84,59.52,0.0,59.52
3888,3,1766,3,129.99,389.97,77.99,311.98
3888,4,302,3,20.98,62.94,12.59,50.35
3889,1,180,2,11.96,23.92,4.78,19.14
3890,1,347,5,3.28,16.4,3.28,13.12
3891,1,1001,2,150.98,301.96,60.39,241.57
3891,2,717,2,299.95,599.9,119.98,479.92
3892,1,993,4,95.98,383.92,76.78,307.14
3892,2,1622,2,6.3,12.6,0.0,12.6
3892,3,429,2,79.99,159.98,0.0,159.98
3893,1,30,3,2.04,6.12,0.0,6.12
3893,2,1235,4,296.18,1184.72,0.0,1184.72
3894,1,10,2,22.98,45.96,0.0,45.96
3895,1,613,3,19.35,58.05,0.0,58.05
3895,2,56,11,6.48,71.28,0.0,71.28
3896,1,973,4,44.43,177.72,53.32,124.4
3897,1,1031,5,30.98,154.9,0.0,154.9
3897,2,496,12,155.99,1871.88,0.0,1871.88
3898,1,1654,2,20.24,40.48,24.29,16.19
3899,1,1556,3,7.89,23.67,4.73,18.94
3899,2,1506,3,5.28,15.84,3.17,12.67
3899,3,841,2,3.15,6.3,1.26,5.04
3900,1,1715,2,5.28,10.56,2.11,8.45
3900,2,544,2,50.97,101.94,81.55,20.39
3901,1,1051,2,4.98,9.96,0.0,9.96
3902,1,1318,4,80.16,320.64,0.0,320.64
3902,2,198,4,13.0,52.0,0.0,52.0
3903,1,1400,2,15.99,31.98,6.4,25.58
3903,2,919,5,92.8,464.0,0.0,464.0
3903,3,1153,3,78.65,235.95,0.0,235.95
3903,4,992,4,9.99,39.96,0.0,39.96
3904,1,1088,4,15.44,61.76,43.23,18.53
3905,1,1045,2,8.95,17.9,0.0,17.9
3905,2,357,2,40.98,81.96,0.0,81.96
3906,1,419,3,113.64,340.92,68.18,272.74
3906,2,1829,4,5.78,23.12,4.62,18.5
3906,3,158,2,276.2,552.4,110.48,441.92
3906,4,1545,6,70.98,425.88,298.12,127.76
3907,1,448,3,55.48,166.44,0.0,166.44
3908,1,1071,2,6.69,13.38,0.0,13.38
3909,1,47,2,15.0,30.0,6.0,24.0
3910,1,662,4,7.64,30.56,6.11,24.45
3911,1,642,2,3.08,6.16,0.0,6.16
3911,2,121,4,285.98,1143.92,228.78,915.14
3911,3,1533,2,4.28,8.56,0.0,8.56
3911,4,1185,2,48.91,97.82,0.0,97.82
3912,1,330,6,6.48,38.88,7.78,31.1
3912,2,1804,1,13.97,13.97,2.79,11.18
3913,1,1043,2,3.15,6.3,1.26,5.04
3914,1,1815,4,151.36,605.44,363.26,242.18
3915,1,1661,2,280.98,561.96,224.78,337.18
3916,1,450,6,2.78,16.68,3.34,13.34
3916,2,1098,6,15.99,95.94,19.19,76.75
3916,3,1098,8,15.99,127.92,25.58,102.34
3916,4,1409,2,6.45,12.9,2.58,10.32
3916,5,1567,7,8.45,59.15,11.83,47.32
3916,6,222,3,9.74,29.22,5.84,23.38
3916,7,1007,5,4.18,20.9,4.18,16.72
3916,8,1654,1,20.24,20.24,4.05,16.19
3917,1,713,5,6.48,32.4,0.0,32.4
3918,1,454,9,2.21,19.89,0.0,19.89
3918,2,652,2,199.99,399.98,0.0,399.98
3918,3,569,5,68.77,343.85,0.0,343.85
3918,4,1734,3,35.44,106.32,0.0,106.32
3919,1,327,3,5.8,17.4,3.48,13.92
3920,1,92,5,16.48,82.4,0.0,82.4
3920,2,745,2,3.12,6.24,0.0,6.24
3920,3,315,8,55.98,447.84,0.0,447.84
3921,1,536,7,48.58,340.06,68.01,272.05
3921,2,1177,6,896.99,5381.94,3767.36,1614.58
3921,3,830,5,6.08,30.4,6.08,24.32
3921,4,1426,2,0.99,1.98,0.4,1.58
3921,5,893,1,39.98,39.98,8.0,31.98
3921,6,437,5,3.69,18.45,3.69,14.76
3921,7,1803,2,264.78,529.56,105.91,423.65
3922,1,1053,2,47.9,95.8,19.16,76.64
3923,1,408,1,5.58,5.58,1.12,4.46
3923,2,923,10,1.98,19.8,15.84,3.96
3924,1,848,2,357.82,715.64,0.0,715.64
3925,1,824,3,111.96,335.88,67.18,268.7
3925,2,449,8,2.74,21.92,0.0,21.92
3925,3,721,3,16.24,48.72,0.0,48.72
3925,4,431,2,120.98,241.96,36.29,205.67
3926,1,768,2,37.93,75.86,45.52,30.34
3927,1,1230,2,16.06,32.12,6.42,25.7
3928,1,1830,5,680.9,3404.5,0.0,3404.5
3928,2,1736,3,33.78,101.34,0.0,101.34
3929,1,813,4,122.99,491.96,147.59,344.37
3930,1,109,1,37.98,37.98,7.6,30.38
3931,1,277,2,14.28,28.56,5.71,22.85
3932,1,1221,2,19.31,38.62,0.0,38.62
3932,2,1601,2,29.99,59.98,0.0,59.98
3933,1,921,3,58.1,174.3,0.0,174.3
3934,1,1486,5,95.99,479.95,95.99,383.96
3934,2,154,3,17.3,51.9,36.33,15.57
3935,1,79,4,5.58,22.32,0.0,22.32
3935,2,430,7,14.8,103.6,0.0,103.6
3936,1,1431,3,0.99,2.97,0.0,2.97
3936,2,433,1,569.99,569.99,0.0,569.99
3936,3,1794,3,16.99,50.97,0.0,50.97
3937,1,1170,6,70.98,425.88,127.76,298.12
3938,1,1042,3,19.84,59.52,0.0,59.52
3939,1,371,3,95.95,287.85,57.57,230.28
3939,2,955,5,26.38,131.9,26.38,105.52
3940,1,1041,2,11.68,23.36,0.0,23.36
3940,2,994,3,29.99,89.97,17.99,71.98
3940,3,1118,2,4.28,8.56,0.0,8.56
3940,4,1459,3,5.8,17.4,3.48,13.92
3940,5,138,9,279.81,2518.29,0.0,2518.29
3940,6,735,3,180.19,540.57,0.0,540.57
3940,7,656,8,34.54,276.32,55.26,221.06
3941,1,65,2,50.89,101.78,20.36,81.42
3941,2,147,10,13.48,134.8,0.0,134.8
3942,1,716,9,21.99,197.91,158.33,39.58
3942,2,1445,7,7.98,55.86,11.17,44.69
3942,3,1501,2,19.84,39.68,7.94,31.74
3942,4,801,5,40.98,204.9,163.92,40.98
3942,5,1086,3,5.28,15.84,12.67,3.17
3943,1,1218,5,4.71,23.55,4.71,18.84
3943,2,867,6,86.25,517.5,155.25,362.25
3943,3,751,6,26.48,158.88,95.33,63.55
3943,4,399,3,53.98,161.94,32.39,129.55
3944,1,1391,2,3.74,7.48,1.5,5.98
3944,2,884,4,215.44,861.76,0.0,861.76
3945,1,1765,4,16.74,66.96,0.0,66.96
3945,2,745,2,3.12,6.24,0.0,6.24
3946,1,1350,4,135.99,543.96,108.79,435.17
3946,2,128,5,2.98,14.9,0.0,14.9
3946,3,1684,4,3.95,15.8,0.0,15.8
3946,4,1475,5,14.58,72.9,0.0,72.9
3946,5,839,3,85.98,257.94,51.59,206.35
3946,6,313,1,9.99,9.99,2.0,7.99
3947,1,1513,5,20.34,101.7,20.34,81.36
3947,2,675,8,8.43,67.44,47.21,20.23
3947,3,167,4,121.58,486.32,97.26,389.06
3947,4,1517,4,6.48,25.92,5.18,20.74
3947,5,1166,8,6.48,51.84,10.37,41.47
3948,1,1306,4,8.34,33.36,0.0,33.36
3949,1,1831,3,100.98,302.94,212.06,90.88
3949,2,1731,1,19.99,19.99,4.0,15.99
3949,3,532,1,150.98,150.98,30.2,120.78
3950,1,1016,4,216.58,866.32,346.53,519.79
3950,2,1422,3,12.99,38.97,7.79,31.18
3950,3,1291,2,6.48,12.96,2.59,10.37
3950,4,110,2,4.54,9.08,6.36,2.72
3950,5,1061,3,105.98,317.94,63.59,254.35
3950,6,808,3,4.18,12.54,8.78,3.76
3950,7,1013,3,4.28,12.84,2.57,10.27
